0,1,2,3,4
"(1, 0.11667529)","(2, 0.13840593)","(3, 0.7395921)",,
"(0, 0.19861774)","(2, 0.12857665)","(3, 0.67057234)",,
"(0, 0.058723547)","(1, 0.18306854)","(2, 0.06348526)","(3, 0.69394946)",
"(0, 0.30867752)","(1, 0.028336788)","(2, 0.026045728)","(3, 0.6362099)",
"(0, 0.2208461)","(1, 0.13273522)","(3, 0.64493936)",,
"(0, 0.1254031)","(1, 0.12611093)","(2, 0.10878353)","(3, 0.6388472)",
"(0, 0.3161677)","(2, 0.13346958)","(3, 0.5488388)",,
"(0, 0.14817788)","(1, 0.07936965)","(2, 0.08160894)","(3, 0.69013697)",
"(0, 0.18053788)","(1, 0.040762104)","(2, 0.057657957)","(3, 0.7202058)",
"(0, 0.11665359)","(1, 0.24018113)","(3, 0.6414801)",,
"(3, 0.99302065)",,,,
"(3, 0.9917636)",,,,
"(0, 0.13291243)","(1, 0.06559525)","(2, 0.15199257)","(3, 0.6486567)",
"(2, 0.049212217)","(3, 0.94283414)",,,
"(0, 0.05639029)","(1, 0.08519743)","(2, 0.068303205)","(3, 0.78941655)",
"(0, 0.1961385)","(1, 0.083228536)","(2, 0.12894437)","(3, 0.5910054)",
"(0, 0.19336823)","(1, 0.26330316)","(3, 0.54188174)",,
"(0, 0.15467548)","(2, 0.14917435)","(3, 0.69439185)",,
"(0, 0.20815171)","(1, 0.1650517)","(3, 0.62527263)",,
"(0, 0.07655514)","(1, 0.13200027)","(3, 0.78967667)",,
"(0, 0.11198441)","(1, 0.10875452)","(3, 0.77766144)",,
"(0, 0.118946865)","(1, 0.35149503)","(3, 0.52794635)",,
"(0, 0.18743996)","(1, 0.1787686)","(3, 0.6324087)",,
"(3, 0.99472046)",,,,
"(1, 0.10878256)","(2, 0.12095676)","(3, 0.7649045)",,
"(0, 0.18841107)","(1, 0.15489419)","(2, 0.053850845)","(3, 0.6019373)",
"(0, 0.15305538)","(3, 0.84514916)",,,
"(0, 0.33842966)","(2, 0.117360204)","(3, 0.5426179)",,
"(0, 0.9930305)",,,,
"(0, 0.92275786)","(3, 0.07500265)",,,
"(0, 0.9013412)","(1, 0.040188722)","(4, 0.05306746)",,
"(0, 0.88554674)","(1, 0.020396797)","(2, 0.08978994)",,
"(0, 0.97334677)","(1, 0.020862048)",,,
"(0, 0.9933638)",,,,
"(0, 0.950288)","(3, 0.047592003)",,,
"(0, 0.93386513)","(3, 0.063804135)",,,
"(0, 0.9925108)",,,,
"(0, 0.9933061)",,,,
"(0, 0.8613561)","(2, 0.014320764)","(3, 0.12279856)",,
"(0, 0.9937099)",,,,
"(0, 0.9895729)",,,,
"(0, 0.867409)","(1, 0.01953569)","(3, 0.11164918)",,
"(0, 0.9112372)","(2, 0.038033184)","(3, 0.049244072)",,
"(0, 0.9583031)","(4, 0.035033863)",,,
"(0, 0.9757754)","(3, 0.02169852)",,,
"(0, 0.9663997)","(3, 0.031164713)",,,
"(0, 0.92342174)","(1, 0.036728974)","(3, 0.03840138)",,
"(0, 0.99222326)",,,,
"(0, 0.94284433)","(3, 0.05446859)",,,
"(0, 0.99353063)",,,,
"(0, 0.92331)","(3, 0.07456069)",,,
"(0, 0.9929319)",,,,
"(0, 0.9928046)",,,,
"(0, 0.9759504)","(3, 0.02166185)",,,
"(0, 0.99243987)",,,,
"(0, 0.97312903)","(3, 0.02429584)",,,
"(0, 0.99242926)",,,,
"(0, 0.93400323)","(2, 0.025474222)","(4, 0.03477488)",,
"(3, 0.99167573)",,,,
"(0, 0.044070736)","(3, 0.95327824)",,,
"(3, 0.8542552)","(4, 0.1377275)",,,
"(3, 0.9220729)","(4, 0.06972157)",,,
"(1, 0.018379625)","(3, 0.9751768)",,,
"(1, 0.015277381)","(2, 0.020894848)","(3, 0.95953554)",,
"(0, 0.0574637)","(3, 0.9399281)",,,
"(0, 0.12217793)","(3, 0.87433785)",,,
"(3, 0.75285083)","(4, 0.23912655)",,,
"(2, 0.06332918)","(3, 0.794415)","(4, 0.13663481)",,
"(2, 0.06304054)","(3, 0.93174535)",,,
"(3, 0.9921415)",,,,
"(0, 0.04092102)","(2, 0.02006115)","(3, 0.85246015)","(4, 0.08563219)",
"(3, 0.99091405)",,,,
"(0, 0.08469649)","(3, 0.91281456)",,,
"(3, 0.8781034)","(4, 0.115083)",,,
"(0, 0.06817922)","(3, 0.84504205)","(4, 0.08506214)",,
"(3, 0.99231875)",,,,
"(0, 0.037125636)","(3, 0.959391)",,,
"(3, 0.9410707)","(4, 0.050622955)",,,
"(3, 0.92510194)","(4, 0.06871964)",,,
"(0, 0.0827407)","(3, 0.9145868)",,,
"(0, 0.15259156)","(3, 0.8445231)",,,
"(0, 0.083514646)","(3, 0.8871957)","(4, 0.027264284)",,
"(2, 0.056370594)","(3, 0.93733835)",,,
"(0, 0.03768199)","(3, 0.95894307)",,,
"(0, 0.05981991)","(3, 0.8252739)","(4, 0.112793975)",,
"(3, 0.96450055)","(4, 0.028975075)",,,
"(3, 0.9018321)","(4, 0.08983512)",,,
"(3, 0.98960155)",,,,
"(0, 0.151796)","(2, 0.2884419)","(3, 0.49668643)","(4, 0.061577488)",
"(0, 0.22834304)","(1, 0.062775485)","(3, 0.37225357)","(4, 0.33633095)",
"(0, 0.05158517)","(2, 0.1253593)","(3, 0.6817377)","(4, 0.14034158)",
"(0, 0.0202519)","(2, 0.32892826)","(3, 0.6439956)",,
"(1, 0.085792065)","(2, 0.12528795)","(3, 0.7792931)",,
"(2, 0.09232304)","(3, 0.87380433)","(4, 0.0317909)",,
"(0, 0.013599909)","(2, 0.11190547)","(3, 0.7955967)","(4, 0.07850865)",
"(2, 0.14815243)","(3, 0.44422904)","(4, 0.4052285)",,
"(0, 0.9049003)","(2, 0.072671585)","(3, 0.01706627)",,
"(2, 0.06593868)","(3, 0.854652)","(4, 0.0770055)",,
"(0, 0.031267215)","(1, 0.014732858)","(2, 0.30756626)","(3, 0.5763211)","(4, 0.070112556)"
"(2, 0.2458575)","(3, 0.74258024)",,,
"(0, 0.01934939)","(1, 0.01304111)","(3, 0.95186156)","(4, 0.015498635)",
"(0, 0.23525353)","(1, 0.07022518)","(3, 0.692078)",,
"(1, 0.03632806)","(2, 0.12354853)","(3, 0.29990655)","(4, 0.5363525)",
"(2, 0.044532854)","(3, 0.8454626)","(4, 0.10886072)",,
"(0, 0.43597758)","(1, 0.057838425)","(2, 0.054490566)","(3, 0.33490518)","(4, 0.11678825)"
"(0, 0.13938458)","(2, 0.4829987)","(3, 0.17015025)","(4, 0.20441754)",
"(0, 0.06742784)","(2, 0.14801082)","(3, 0.7818135)",,
"(0, 0.89588815)","(3, 0.084084235)",,,
"(3, 0.99126565)",,,,
"(2, 0.030976517)","(3, 0.96552396)",,,
"(0, 0.225072)","(3, 0.7592098)",,,
"(0, 0.05640729)","(3, 0.8131043)","(4, 0.12908266)",,
"(0, 0.02096342)","(2, 0.77710783)","(3, 0.19306855)",,
"(0, 0.2611395)","(3, 0.7258573)",,,
"(0, 0.032876235)","(3, 0.9633162)",,,
"(0, 0.10121603)","(1, 0.18218113)","(2, 0.27574977)","(3, 0.18127333)","(4, 0.25957972)"
"(0, 0.113772646)","(3, 0.74381125)","(4, 0.14002007)",,
"(0, 0.08954116)","(3, 0.9057556)",,,
"(0, 0.28552473)","(1, 0.440499)","(3, 0.19581752)","(4, 0.07597324)",
"(0, 0.6543673)","(1, 0.10120612)","(2, 0.08726744)","(4, 0.14967461)",
"(0, 0.17815132)","(1, 0.05053775)","(3, 0.76905113)",,
"(0, 0.25219503)","(1, 0.10182329)","(2, 0.37844214)","(3, 0.122524306)","(4, 0.1450152)"
"(0, 0.49604765)","(3, 0.49549738)",,,
"(0, 0.19119883)","(2, 0.33837748)","(3, 0.3476509)","(4, 0.12150566)",
"(0, 0.04344816)","(2, 0.48932227)","(3, 0.4075515)","(4, 0.059161376)",
"(1, 0.12391677)","(3, 0.87313557)",,,
"(0, 0.83145976)","(3, 0.15795869)",,,
"(0, 0.01554791)","(2, 0.34361163)","(3, 0.6353038)",,
"(0, 0.77270466)","(3, 0.20274329)",,,
"(0, 0.60197365)","(2, 0.015823826)","(3, 0.11902896)","(4, 0.26260176)",
"(0, 0.82507473)","(2, 0.15106438)","(3, 0.02293862)",,
"(1, 0.388598)","(2, 0.04369155)","(3, 0.45590243)","(4, 0.10853251)",
"(0, 0.700889)","(3, 0.22140384)","(4, 0.07539022)",,
"(0, 0.42598233)","(3, 0.37678283)","(4, 0.1902786)",,
"(1, 0.30037042)","(2, 0.035554174)","(3, 0.5247957)","(4, 0.13403796)",
"(0, 0.49943462)","(1, 0.048577435)","(2, 0.05304904)","(3, 0.20269416)","(4, 0.19624478)"
"(0, 0.040339686)","(2, 0.39170778)","(3, 0.040873565)","(4, 0.51943755)",
"(0, 0.7712705)","(3, 0.22495379)",,,
"(3, 0.99368733)",,,,
"(0, 0.96542376)","(3, 0.02237402)",,,
"(0, 0.7233198)","(3, 0.26982662)",,,
"(0, 0.7693332)","(1, 0.057834912)","(2, 0.033340786)","(4, 0.13179669)",
"(0, 0.72322124)","(1, 0.061629523)","(2, 0.20661528)",,
"(0, 0.34335795)","(3, 0.037457887)","(4, 0.6044374)",,
"(0, 0.17076893)","(1, 0.2744067)","(2, 0.47801322)","(4, 0.07198791)",
"(0, 0.6023018)","(2, 0.3395668)","(3, 0.044454746)",,
"(0, 0.98554564)","(3, 0.010243708)",,,
"(0, 0.95729774)","(3, 0.026983477)",,,
"(0, 0.8497612)","(2, 0.039145596)","(3, 0.034725286)","(4, 0.07483221)",
"(0, 0.59699994)","(1, 0.09118918)","(3, 0.31067204)",,
"(0, 0.846655)","(1, 0.071763605)","(3, 0.079672635)",,
"(0, 0.8197071)","(3, 0.17519605)",,,
"(0, 0.7315319)","(3, 0.2599546)",,,
"(0, 0.62920916)","(1, 0.054673254)","(3, 0.043707713)","(4, 0.2718213)",
"(0, 0.08846094)","(1, 0.13799463)","(3, 0.77215713)",,
"(0, 0.6311724)","(1, 0.2526734)","(3, 0.11295124)",,
"(0, 0.34795988)","(3, 0.51157707)","(4, 0.13762435)",,
"(0, 0.46509466)","(1, 0.37812307)","(3, 0.15543172)",,
"(0, 0.50008017)","(3, 0.3088221)","(4, 0.18819012)",,
"(0, 0.59025216)","(1, 0.24793139)","(3, 0.1334266)","(4, 0.027813327)",
"(0, 0.07793848)","(1, 0.20005956)","(3, 0.72011405)",,
"(0, 0.98676074)",,,,
"(0, 0.5290424)","(1, 0.13478068)","(2, 0.064745866)","(3, 0.16834925)","(4, 0.10308183)"
"(0, 0.4024171)","(3, 0.58465487)",,,
"(0, 0.9658505)","(1, 0.027675526)",,,
"(0, 0.49990186)","(2, 0.056729227)","(3, 0.4429225)",,
"(0, 0.9722257)","(3, 0.01779767)",,,
"(0, 0.39419737)","(1, 0.10047165)","(2, 0.0751753)","(3, 0.13809797)","(4, 0.29205766)"
"(0, 0.074200824)","(2, 0.027711751)","(3, 0.85230803)","(4, 0.04558549)",
"(0, 0.6967523)","(1, 0.17344949)","(2, 0.03326291)","(3, 0.09556987)",
"(0, 0.2692005)","(2, 0.10654195)","(3, 0.61487037)",,
"(0, 0.5151258)","(1, 0.24566753)","(3, 0.17275006)","(4, 0.06520691)",
"(0, 0.6107231)","(1, 0.26585078)","(2, 0.059377287)","(3, 0.04360488)","(4, 0.020443976)"
"(0, 0.95803463)","(3, 0.02730823)",,,
"(0, 0.16511849)","(1, 0.29593733)","(3, 0.43531522)","(4, 0.10305388)",
"(0, 0.6152043)","(1, 0.15036906)","(2, 0.06269372)","(3, 0.14367633)","(4, 0.028056594)"
"(0, 0.96310824)","(3, 0.02397026)",,,
"(0, 0.8924079)","(3, 0.09601166)",,,
"(0, 0.24917704)","(1, 0.3398979)","(2, 0.08534676)","(3, 0.32382372)",
"(0, 0.20788088)","(1, 0.7791169)","(3, 0.010245011)",,
"(0, 0.23452482)","(1, 0.26641786)","(3, 0.4920472)",,
"(0, 0.170885)","(1, 0.7093924)","(3, 0.07338076)","(4, 0.045796543)",
"(0, 0.2240372)","(1, 0.560036)","(2, 0.07727777)","(3, 0.13805158)",
"(0, 0.19526978)","(1, 0.5110513)","(3, 0.28945917)",,
"(0, 0.16693607)","(1, 0.38856143)","(3, 0.44385648)",,
"(0, 0.2409567)","(1, 0.4844535)","(2, 0.14077558)","(3, 0.011277536)","(4, 0.12253671)"
"(0, 0.10768808)","(1, 0.7487802)","(3, 0.14120613)",,
"(0, 0.23635969)","(1, 0.68960655)","(3, 0.071639694)",,
"(0, 0.36691296)","(1, 0.41785312)","(3, 0.21237008)",,
"(1, 0.55302495)","(3, 0.37771326)","(4, 0.062512554)",,
"(0, 0.5597396)","(1, 0.4272781)",,,
"(0, 0.030123966)","(1, 0.9186729)","(3, 0.039209098)",,
"(0, 0.03225115)","(1, 0.06408817)","(2, 0.35631543)","(3, 0.3707116)","(4, 0.17663366)"
"(0, 0.30884397)","(1, 0.37978357)","(3, 0.24158822)","(4, 0.06927371)",
"(0, 0.24264736)","(1, 0.58915526)","(2, 0.13625906)","(3, 0.0278358)",
"(0, 0.28825584)","(1, 0.5275776)","(3, 0.1823539)",,
"(0, 0.25937217)","(1, 0.5897061)","(3, 0.14849229)",,
"(0, 0.18931527)","(1, 0.48647833)","(3, 0.034147028)","(4, 0.28363025)",
"(1, 0.16892198)","(3, 0.82033783)",,,
"(0, 0.34970394)","(1, 0.41386887)","(3, 0.23536661)",,
"(0, 0.04554293)","(1, 0.38500822)","(2, 0.28826195)","(3, 0.27955198)",
"(0, 0.6239861)","(1, 0.23447)","(3, 0.13499987)",,
"(0, 0.012753965)","(1, 0.5589142)","(3, 0.3455914)","(4, 0.080556504)",
"(0, 0.1860739)","(1, 0.45355126)","(2, 0.12949148)","(3, 0.16726819)","(4, 0.06361515)"
"(1, 0.9802072)",,,,
"(0, 0.3346551)","(1, 0.37170357)","(3, 0.29219228)",,
"(0, 0.089659534)","(1, 0.604583)","(3, 0.3029953)",,
"(0, 0.1834588)","(1, 0.48707983)","(2, 0.13275991)","(3, 0.19570394)",
"(0, 0.02762324)","(2, 0.2643258)","(3, 0.6973344)",,
"(2, 0.2879601)","(3, 0.70766926)",,,
"(2, 0.101428926)","(3, 0.8895129)",,,
"(0, 0.092131115)","(2, 0.15632877)","(3, 0.74436194)",,
"(0, 0.11704593)","(2, 0.07702611)","(3, 0.80371916)",,
"(3, 0.9921378)",,,,
"(0, 0.12972191)","(2, 0.17646526)","(3, 0.6646509)","(4, 0.028237246)",
"(0, 0.18253748)","(1, 0.0446509)","(2, 0.27069756)","(3, 0.5012582)",
"(0, 0.13023826)","(2, 0.39297363)","(3, 0.4757716)",,
"(0, 0.09251022)","(1, 0.122968294)","(2, 0.033201423)","(3, 0.7503899)",
"(0, 0.12299639)","(3, 0.8729459)",,,
"(1, 0.076980904)","(2, 0.09408502)","(3, 0.82281274)",,
"(1, 0.046653874)","(2, 0.013477964)","(3, 0.93744314)",,
"(0, 0.024848115)","(3, 0.9614172)",,,
"(0, 0.08187742)","(1, 0.1495603)","(2, 0.33589765)","(3, 0.43207762)",
"(2, 0.047596455)","(3, 0.94767445)",,,
"(0, 0.07155295)","(1, 0.026791312)","(2, 0.010347654)","(3, 0.8908081)",
"(2, 0.0136180995)","(3, 0.9805246)",,,
"(0, 0.19318089)","(2, 0.15718763)","(3, 0.6481087)",,
"(1, 0.114352405)","(2, 0.31718722)","(3, 0.55842555)",,
"(1, 0.109159335)","(2, 0.30015397)","(3, 0.58533573)",,
"(0, 0.07221534)","(2, 0.07760987)","(3, 0.8487358)",,
"(0, 0.01990001)","(2, 0.32905352)","(3, 0.6442399)",,
"(2, 0.112690784)","(3, 0.63382024)","(4, 0.24943179)",,
"(0, 0.07806136)","(3, 0.91801506)",,,
"(2, 0.18006366)","(3, 0.81558007)",,,
"(0, 0.023350801)","(2, 0.083933875)","(3, 0.77479315)","(4, 0.117444664)",
"(0, 0.012523097)","(3, 0.98170364)",,,
"(0, 0.018613644)","(2, 0.47196013)","(3, 0.5019381)",,
"(2, 0.06494681)","(3, 0.9312526)",,,
"(0, 0.21350811)","(3, 0.7717246)","(4, 0.013471943)",,
"(0, 0.1613188)","(2, 0.037460923)","(3, 0.7889717)",,
"(0, 0.1602145)","(3, 0.8360347)",,,
"(3, 0.99302065)",,,,
"(0, 0.04470858)","(2, 0.109185494)","(3, 0.8433719)",,
"(0, 0.31869692)","(3, 0.6641525)",,,
"(0, 0.2611152)","(3, 0.7373276)",,,
"(1, 0.14090393)","(3, 0.84566426)",,,
"(0, 0.14278337)","(2, 0.09721462)","(3, 0.7566349)",,
"(2, 0.32925218)","(3, 0.43357792)","(4, 0.23482771)",,
"(0, 0.27957836)","(3, 0.70349383)",,,
"(2, 0.040484548)","(3, 0.9554662)",,,
"(0, 0.05601426)","(3, 0.94257164)",,,
"(0, 0.2465772)","(2, 0.29757813)","(3, 0.45500362)",,
"(0, 0.36379334)","(1, 0.08403541)","(2, 0.07896901)","(3, 0.47258434)",
"(0, 0.34221566)","(3, 0.46750724)","(4, 0.18107632)",,
"(0, 0.019274976)","(1, 0.34281948)","(3, 0.5130758)","(4, 0.12177402)",
"(0, 0.07716948)","(2, 0.25755063)","(3, 0.66399133)",,
"(0, 0.8335557)","(3, 0.15485646)",,,
"(0, 0.0713596)","(1, 0.27349132)","(3, 0.6496054)",,
"(1, 0.102025576)","(2, 0.08169026)","(3, 0.8075263)",,
"(0, 0.18438584)","(1, 0.047532532)","(2, 0.09753897)","(3, 0.60812014)","(4, 0.062422514)"
"(0, 0.2386432)","(3, 0.61806124)","(4, 0.14141558)",,
"(1, 0.02525538)","(2, 0.13006793)","(3, 0.8391673)",,
"(0, 0.40595996)","(2, 0.0799526)","(3, 0.51004565)",,
"(0, 0.185884)","(1, 0.024044966)","(2, 0.27527896)","(3, 0.5141176)",
"(0, 0.012512825)","(3, 0.97992766)",,,
"(1, 0.04720578)","(2, 0.066390045)","(3, 0.8788493)",,
"(0, 0.07931493)","(1, 0.29206026)","(2, 0.18685205)","(3, 0.44088653)",
"(0, 0.49006134)","(3, 0.50125396)",,,
"(0, 0.08028341)","(2, 0.109392956)","(3, 0.7560035)","(4, 0.052663777)",
"(0, 0.48409382)","(3, 0.41480437)","(4, 0.09640938)",,
"(0, 0.04788387)","(1, 0.19330396)","(2, 0.30585292)","(3, 0.05141018)","(4, 0.40154907)"
"(3, 0.9922214)",,,,
"(0, 0.053737685)","(3, 0.94127715)",,,
"(3, 0.95594317)","(4, 0.032442957)",,,
"(0, 0.017452613)","(1, 0.17830457)","(3, 0.30066332)","(4, 0.50038654)",
"(1, 0.04078184)","(2, 0.10307662)","(3, 0.8482674)",,
"(0, 0.13698469)","(1, 0.056367386)","(2, 0.03621211)","(3, 0.77022064)",
"(2, 0.03237194)","(3, 0.9093646)","(4, 0.05491676)",,
"(0, 0.15773307)","(2, 0.026692055)","(3, 0.81391567)",,
"(0, 0.07540773)","(1, 0.074009225)","(2, 0.14459899)","(3, 0.4157718)","(4, 0.29021227)"
"(0, 0.060540996)","(1, 0.13212283)","(3, 0.7431899)","(4, 0.062375467)",
"(0, 0.01916875)","(2, 0.06334781)","(3, 0.90958536)",,
"(0, 0.18213814)","(2, 0.3594763)","(3, 0.45740664)",,
"(1, 0.1138398)","(2, 0.043196436)","(3, 0.72506016)","(4, 0.11446664)",
"(0, 0.122554205)","(1, 0.07587066)","(2, 0.4097766)","(3, 0.30389082)","(4, 0.08790766)"
"(0, 0.17962414)","(2, 0.49680072)","(3, 0.3201543)",,
"(1, 0.039603926)","(2, 0.083827205)","(3, 0.86003953)","(4, 0.013068863)",
"(1, 0.16011764)","(3, 0.7609449)","(4, 0.0723324)",,
"(3, 0.9920887)",,,,
"(0, 0.10557893)","(1, 0.10696879)","(3, 0.7328513)","(4, 0.053638168)",
"(0, 0.19541976)","(2, 0.23948891)","(3, 0.56304)",,
"(0, 0.020954935)","(2, 0.07707535)","(3, 0.89357686)",,
"(0, 0.04652921)","(3, 0.04805257)","(4, 0.8890576)",,
"(0, 0.036227703)","(3, 0.94799453)",,,
"(2, 0.083015725)","(3, 0.9115393)",,,
"(1, 0.07030417)","(2, 0.025812143)","(3, 0.8977154)",,
"(0, 0.05928014)","(1, 0.19401102)","(3, 0.7401833)",,
"(0, 0.5703125)","(3, 0.4219178)",,,
"(2, 0.5471061)","(3, 0.45075276)",,,
"(0, 0.57582223)","(3, 0.39077324)","(4, 0.030596625)",,
"(0, 0.03579157)","(1, 0.12299385)","(2, 0.28591558)","(3, 0.5548474)",
"(0, 0.9805685)","(3, 0.012753032)",,,
"(0, 0.93958044)","(3, 0.048143372)",,,
"(0, 0.68929046)","(3, 0.01993102)","(4, 0.28345123)",,
"(0, 0.40428197)","(1, 0.036232617)","(2, 0.023443991)","(3, 0.5357004)",
"(0, 0.12817241)","(2, 0.186676)","(3, 0.6780159)",,
"(0, 0.598363)","(2, 0.08489915)","(3, 0.31510615)",,
"(0, 0.2813299)","(2, 0.036349878)","(3, 0.6318502)","(4, 0.04970563)",
"(0, 0.09650029)","(3, 0.89661086)",,,
"(0, 0.32832205)","(2, 0.25487852)","(3, 0.4132434)",,
"(0, 0.22631972)","(3, 0.77083725)",,,
"(0, 0.046273693)","(2, 0.1256011)","(3, 0.5885533)","(4, 0.23839572)",
"(0, 0.5263722)","(3, 0.46941182)",,,
"(2, 0.27794194)","(3, 0.7122558)",,,
"(0, 0.7292287)","(1, 0.09423781)","(2, 0.06228185)","(3, 0.11372069)",
"(0, 0.21262158)","(2, 0.2929958)","(3, 0.49298376)",,
"(0, 0.93305975)","(3, 0.0630146)",,,
"(0, 0.20521922)","(3, 0.54899067)","(4, 0.24416235)",,
"(0, 0.12342024)","(1, 0.01790993)","(3, 0.85743225)",,
"(0, 0.63672596)","(3, 0.35329217)",,,
"(0, 0.046594698)","(1, 0.342403)","(3, 0.60200995)",,
"(0, 0.5097277)","(3, 0.48405802)",,,
"(0, 0.020019677)","(1, 0.2062676)","(2, 0.26833683)","(3, 0.44013736)","(4, 0.06523853)"
"(1, 0.10701257)","(2, 0.09645875)","(3, 0.7539722)","(4, 0.03638207)",
"(0, 0.6870705)","(1, 0.12145548)","(3, 0.1869862)",,
"(0, 0.7843371)","(3, 0.2129146)",,,
"(0, 0.51000726)","(2, 0.087058164)","(3, 0.4019354)",,
"(1, 0.15242754)","(2, 0.08427585)","(3, 0.75946087)",,
"(0, 0.22342743)","(1, 0.042575456)","(3, 0.5857309)","(4, 0.14787489)",
"(0, 0.19501288)","(3, 0.68137103)","(4, 0.119199194)",,
"(0, 0.5512139)","(3, 0.3935188)","(4, 0.05427141)",,
"(2, 0.012443047)","(3, 0.98406637)",,,
"(0, 0.15205431)","(1, 0.07815596)","(2, 0.028469248)","(3, 0.7402538)",
"(0, 0.062885985)","(3, 0.93313444)",,,
"(0, 0.27500987)","(2, 0.084902465)","(3, 0.63904136)",,
"(3, 0.81252676)","(4, 0.17609175)",,,
"(0, 0.17186277)","(2, 0.06821894)","(3, 0.68959105)","(4, 0.06309611)",
"(1, 0.017960642)","(3, 0.9185393)","(4, 0.059476946)",,
"(3, 0.9984627)",,,,
"(0, 0.14133817)","(3, 0.85002875)",,,
"(0, 0.09994042)","(3, 0.8951711)",,,
"(0, 0.2563677)","(2, 0.1247318)","(3, 0.61764836)",,
"(0, 0.44704467)","(2, 0.07060323)","(3, 0.45456234)","(4, 0.027122485)",
"(0, 0.038954638)","(3, 0.8548798)","(4, 0.10576672)",,
"(0, 0.090783186)","(2, 0.029569272)","(3, 0.8787147)",,
"(2, 0.018339122)","(3, 0.93078756)","(4, 0.0493451)",,
"(0, 0.22099768)","(3, 0.7569561)",,,
"(0, 0.61813676)","(3, 0.37916052)",,,
"(0, 0.01654422)","(3, 0.958825)","(4, 0.024357606)",,
"(0, 0.04445265)","(2, 0.057630803)","(3, 0.8903064)",,
"(1, 0.19984011)","(2, 0.2678867)","(3, 0.5295389)",,
"(0, 0.13464636)","(2, 0.079503)","(3, 0.7852308)",,
"(0, 0.05519922)","(3, 0.9140652)","(4, 0.02967069)",,
"(0, 0.2780723)","(1, 0.015936395)","(2, 0.03518818)","(3, 0.36525458)","(4, 0.30554852)"
"(0, 0.1681406)","(1, 0.07331859)","(3, 0.75820494)",,
"(1, 0.044831883)","(3, 0.9395452)","(4, 0.014066885)",,
"(0, 0.011855257)","(1, 0.10746745)","(3, 0.8760279)",,
"(0, 0.1638568)","(1, 0.07941194)","(2, 0.26630697)","(3, 0.4298436)","(4, 0.060580734)"
"(0, 0.3986015)","(1, 0.05082142)","(3, 0.54976946)",,
"(0, 0.01450641)","(3, 0.9786438)",,,
"(0, 0.2041136)","(2, 0.032048866)","(3, 0.762621)",,
"(0, 0.05373868)","(2, 0.11892336)","(3, 0.8263925)",,
"(0, 0.05608136)","(2, 0.4621069)","(3, 0.4762573)",,
"(0, 0.09571936)","(3, 0.7602019)","(4, 0.14186217)",,
"(0, 0.26622903)","(3, 0.72669417)",,,
"(0, 0.41341737)","(1, 0.07349408)","(3, 0.41152996)","(4, 0.099293694)",
"(0, 0.12332458)","(2, 0.05385562)","(3, 0.82148314)",,
"(0, 0.021680295)","(3, 0.6065026)","(4, 0.3641312)",,
"(1, 0.03892694)","(2, 0.03943358)","(3, 0.91943777)",,
"(0, 0.5344705)","(3, 0.4512241)",,,
"(0, 0.34022805)","(2, 0.32426307)","(3, 0.3342613)",,
"(0, 0.4833513)","(1, 0.13788438)","(3, 0.37659287)",,
"(0, 0.10076258)","(2, 0.13148853)","(3, 0.7655169)",,
"(2, 0.019092534)","(3, 0.9761101)",,,
"(0, 0.2347674)","(1, 0.037431367)","(2, 0.20350745)","(3, 0.44787547)","(4, 0.07641828)"
"(0, 0.10611633)","(3, 0.8298878)","(4, 0.06297669)",,
"(0, 0.30257335)","(3, 0.69294906)",,,
"(0, 0.4085867)","(3, 0.5829732)",,,
"(0, 0.07433328)","(3, 0.9246128)",,,
"(0, 0.28580788)","(1, 0.07581746)","(2, 0.13271256)","(3, 0.29002666)","(4, 0.2156354)"
"(0, 0.43176875)","(3, 0.5641693)",,,
"(0, 0.060679913)","(2, 0.43176198)","(3, 0.5062207)",,
"(0, 0.05533526)","(3, 0.943433)",,,
"(0, 0.22483732)","(2, 0.1874362)","(3, 0.56880164)","(4, 0.018625535)",
"(0, 0.031703215)","(2, 0.013513188)","(3, 0.9542892)",,
"(0, 0.37231317)","(2, 0.14305623)","(3, 0.35968575)","(4, 0.122218594)",
"(1, 0.07926044)","(2, 0.1287349)","(3, 0.74897116)","(4, 0.039107513)",
"(0, 0.1468545)","(3, 0.6857743)","(4, 0.1661376)",,
"(0, 0.39263716)","(1, 0.18885997)","(3, 0.40822917)",,
"(1, 0.9106438)","(3, 0.077393115)",,,
"(0, 0.08019026)","(1, 0.58080196)","(2, 0.054741055)","(3, 0.28232497)",
"(0, 0.012710512)","(1, 0.7544704)","(3, 0.22832967)",,
"(0, 0.26978904)","(1, 0.28355762)","(3, 0.41053584)","(4, 0.035693407)",
"(0, 0.28034282)","(1, 0.69246066)","(3, 0.020360796)",,
"(0, 0.0207064)","(1, 0.7664549)","(3, 0.20485263)",,
"(0, 0.63036704)","(1, 0.2842091)","(2, 0.06512697)","(3, 0.017235532)",
"(0, 0.02566477)","(1, 0.63371956)","(2, 0.094085)","(3, 0.2416211)",
"(0, 0.0123441275)","(1, 0.645543)","(3, 0.27601194)","(4, 0.06404452)",
"(0, 0.18949653)","(1, 0.39378586)","(2, 0.07881499)","(3, 0.3373922)",
"(0, 0.48219302)","(1, 0.46487835)","(3, 0.039834466)",,
"(0, 0.17390841)","(1, 0.7124674)","(3, 0.108656555)",,
